"LINE.L2","LTR.ERVL","SINE.MIR","LTR.ERV1","LTR.ERVL.MaLR","LINE.L1","LTR.ERVK","SINE.Alu","LINE.CR1","sample"
20.3283263596833,17.9008951748517,19.8940373242741,19.0563118354392,19.0831031128996,21.2030312316703,16.6134612661081,21.9962622763276,17.1706018006222,"BA2227R"
19.3742122316888,18.357003452261,19.3561422382753,18.2734482144331,18.3537475484034,20.1168995451838,15.6992332460177,21.2139128801778,16.5989207705893,"BA2125R"
20.3730172536973,18.0751585545658,20.181662344706,19.1732798671214,19.2825850763552,21.4071676474158,16.7249365580026,22.1490711257901,17.3939416525766,"BA2523R"
19.3746929421025,19.5606330512762,19.3556919671963,18.2429128842779,18.3968262802406,20.1441803478107,15.7029013580722,21.3952785011179,16.6460412652352,"BA2603R"
19.5489979747306,17.8211897557039,19.5036164682857,18.348028817871,18.4697755669602,20.2737932009719,15.8123044004179,21.39562913478,16.8238939987293,"BA2594R"
19.6741126989002,17.5300506866106,19.7732188881054,18.9475693976156,18.7239884691512,20.3589029502753,16.0599921696359,22.1226997744277,16.7501332509907,"BA2561R"
20.0315083349313,18.3704054226642,19.9021033627064,18.8135808670369,19.0033035968583,20.9447459930666,16.5301602601221,21.9009948007674,17.0688692442829,"BA2474R"
20.7260794352806,18.8503733085542,20.5908163315662,19.193292669332,19.5674227822157,21.4705123553891,16.737223531854,22.6498855581297,17.588847005153,"BA2110R"
20.401116482774,17.8875989607657,20.2624460789121,18.7458444407607,19.0710496318124,21.156149990899,16.2306844853194,22.2870839497565,17.3547556056932,"BA2992R"
18.4713654214934,16.9393565990353,18.6313555523504,17.6063514593628,17.5167603265824,19.3132904230225,14.7825097660625,20.4920365061076,16.1547702968114,"BA2220R"
19.9543558179835,18.2314110921754,19.9069177818003,18.590075875012,18.8236077425584,20.7244606375249,16.5233029188693,21.8688337070276,16.986582898003,"BA2676R"
19.1359063979843,16.8412463797494,19.2609579065546,17.924173632267,17.9940030297,19.7548384372075,15.1801046341948,20.8962565591093,16.3789052675861,"BA2811R"
20.0338847845536,17.7863659365878,19.9483111759953,18.63959615076,18.8449633915528,20.9181161699506,16.1684697497172,22.1864177896695,17.0999058360988,"BA2540R"
19.5434976965766,19.6371019160536,19.4985173817554,18.3944367114393,18.5739691312464,20.3162183940688,15.8610627209441,21.4907103387889,16.7759568359841,"BA2792R"
20.0715425577444,17.7624403077377,19.9150012638117,18.5767730470321,18.8454528383581,20.9555457655315,16.1947987627799,21.9398010049091,17.149706623642,"BA2651R"
19.5732863718294,17.4714238474286,19.5943464791867,18.2606732398116,18.3616620244242,20.2827244279216,15.8022473572725,21.6339830524401,16.7660447648568,"BA3013R"
