"feature","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","te_class","status","neglog10p"
"LTR:LTR:MamRep1527",576.476330360034,0.159578718803904,0.0728435554905022,2.19070469212216,0.0284731693346043,0.250779929180445,"LTR","NS",1.54556418905527
"LTR?:LTR?:Eutr18",0,NA,NA,NA,NA,NA,"LTR","NS",NA
"LTR?:LTR?:Eutr5",0,NA,NA,NA,NA,NA,"LTR","NS",NA
"LTR?:LTR?:MamRep1151",1030.23800357555,0.157168156460311,0.10025658517518,1.5676591835408,0.11696069206802,0.457518480758878,"LTR","NS",0.93196007061507
"LTR?:LTR?:MamRep605",5433.74852758378,0.116508071034629,0.0628448352648619,1.85390049227755,0.0637533974768536,0.357681653433332,"LTR","NS",1.1954966663272
"LTR?:LTR?:MamRep605b",0,NA,NA,NA,NA,NA,"LTR","NS",NA
"LTR?:LTR?:MER129",149.203245221541,-0.0652521494557845,0.0903726509292637,-0.722034252451646,0.47027341885134,0.774042640266973,"LTR","NS",0.327649568080266
"LTR?:LTR?:UCON51",11.8603269750936,0.259972793098301,0.183032353470161,1.42036524237057,0.155501376249174,0.512902939467808,"LTR","NS",0.808265762940828
"SINE:5S-Deu-L2:AmnSINE1",6477.00116199423,0.00112762544179162,0.0379530594590245,0.0297110551261103,0.976297495099387,0.991790441382268,"SINE","NS",0.0104178249632033
"SINE:Alu:Alu",7782.46234716464,0.0791238075181895,0.0793480243254298,0.997174260995828,0.318679932176688,0.672520728666696,"SINE","NS",0.496645283935532
"SINE:Alu:AluJb",404527.845435749,0.0810741986579312,0.0616675106582568,1.31469874156621,0.188611169689196,0.551562048415683,"SINE","NS",0.724432591605363
"SINE:Alu:AluJo",236695.385653868,0.0636407109377046,0.060717609619403,1.04814256253869,0.294572928967156,0.652469388179868,"SINE","NS",0.530807166999116
"SINE:Alu:AluJr",253115.126187081,0.0759637389788177,0.0652443443580446,1.16429615051303,0.244304016049994,0.605903183964133,"SINE","NS",0.612069393714178
"SINE:Alu:AluJr4",52925.8357121168,0.0877964144681067,0.073222935231481,1.19902888610726,0.230516713776446,0.593994413226644,"SINE","NS",0.637297580305885
"SINE:Alu:AluSc",96066.9405830538,0.0539402623418497,0.0508760449383706,1.06022908044819,0.289040394290343,0.647832436440285,"SINE","NS",0.539041459002989
"SINE:Alu:AluSc5",15168.8145235219,0.0733792362963455,0.0620071036237791,1.18340048168619,0.236650466513061,0.599218277961119,"SINE","NS",0.625892635063098
"SINE:Alu:AluSc8",77530.8751718001,0.0810665772277496,0.0573112707122985,1.41449624515747,0.157216249078172,0.514705079564065,"SINE","NS",0.803502569490686
"SINE:Alu:AluSg",116496.153434059,0.0495117475573635,0.0527305396501369,0.938957725179187,0.347752449708167,0.694027487173498,"SINE","NS",0.45872980198008
"SINE:Alu:AluSg4",20732.2607761796,0.108978726187136,0.0678448393677196,1.60629352508996,0.108209432344073,0.44349143600671,"SINE","NS",0.965734881221686
"SINE:Alu:AluSg7",26429.4709334156,0.0790789578861515,0.082317424390652,0.960658796986507,0.336723754716726,0.685584745542536,"SINE","NS",0.472726244531168
"SINE:Alu:AluSp",177904.187828778,0.0523175659074803,0.0550720554201951,0.949983898518073,0.342120434134149,0.689874814409544,"SINE","NS",0.465820985544044
"SINE:Alu:AluSq",61812.2361496535,0.0822074557314263,0.0585915685317117,1.40305948093765,0.16059910255742,0.518331969955797,"SINE","NS",0.794256885928132
"SINE:Alu:AluSq10",3828.72445678901,0.0714301601090511,0.0650794043665293,1.09758472445068,0.272385866117675,0.631195330917329,"SINE","NS",0.564815431364076
"SINE:Alu:AluSq2",188631.117269492,0.0673997361174584,0.0599312832434894,1.12461693576001,0.260751393983942,0.620814664481685,"SINE","NS",0.583773361145283
"SINE:Alu:AluSq4",5155.39352093741,0.0829936813396705,0.0688794527451582,1.20491203155653,0.228237263388472,0.592070003636718,"SINE","NS",0.641613448599539
"SINE:Alu:AluSx",347124.980366445,0.0733325892670557,0.0572137950107001,1.28172915733594,0.199937672966907,0.564597251707354,"SINE","NS",0.699105366861705
"SINE:Alu:AluSx1",358623.422106336,0.0722526204763296,0.0623596182116911,1.15864436871719,0.246601175613692,0.6075381551363,"SINE","NS",0.60800485733752
"SINE:Alu:AluSx3",111002.71513583,0.0107994382212969,0.0770954061965644,0.140078880883802,0.888597666671454,0.964023453451504,"SINE","NS",0.0512948314879485
"SINE:Alu:AluSx4",37700.6611522092,0.0682646094681743,0.0619646550614253,1.10167012792218,0.270605108241028,0.630007597669258,"SINE","NS",0.567664009438503
"SINE:Alu:AluSz",303016.492725078,0.0759137310074592,0.0595255963306552,1.275312398145,0.202198691155783,0.567023085556209,"SINE","NS",0.694221659950066
"SINE:Alu:AluSz6",139488.077483891,0.074708116296564,0.0629909071130797,1.18601429508627,0.235616654253945,0.598517908730638,"SINE","NS",0.627794015264561
"SINE:Alu:AluY",560063.634870049,-0.0344233229517551,0.144243229719097,-0.238647755037044,0.811378731641829,0.936699883498176,"SINE","NS",0.0907763804764683
"SINE:Alu:AluYa5",7715.98984458577,0.132741703456104,0.0722196138713276,1.83802842940434,0.0660582162157954,0.363953259015263,"SINE","NS",1.18007315783347
"SINE:Alu:AluYa8",407.911798543302,0.0734674369415994,0.0498527931856458,1.47368747560474,0.140565756531861,0.49163658160142,"SINE","NS",0.85212046566451
"SINE:Alu:AluYb10",0,NA,NA,NA,NA,NA,"SINE","NS",NA
"SINE:Alu:AluYb11",0,NA,NA,NA,NA,NA,"SINE","NS",NA
"SINE:Alu:AluYb8",4792.32494514873,0.0852076116990607,0.0764070219377336,1.11518037921304,0.264773132315465,0.624737898363485,"SINE","NS",0.577126086751754
"SINE:Alu:AluYb8a1",0,NA,NA,NA,NA,NA,"SINE","NS",NA
"SINE:Alu:AluYb9",673.806589462607,0.348737138947783,0.127958100630876,2.72540102758944,0.00642234280570447,0.114381574170491,"SINE","Upregulated",2.19230651679312
"SINE:Alu:AluYc",11224.5960391062,0.0154224389597568,0.102708186041024,0.150157836042365,0.880640090621353,0.961433297403288,"SINE","NS",0.0552015474259957
"SINE:Alu:AluYc3",1588.29271918338,0.113154249493466,0.0690143721197296,1.63957514961029,0.101093533550625,0.431849841446902,"SINE","NS",0.995276623173558
"SINE:Alu:AluYd8",215.369309440436,0.185420884137983,0.0935934378202273,1.98113124655317,0.0475765569918738,0.316267839817593,"SINE","NS",1.32260699007374
"SINE:Alu:AluYe5",2537.80766502755,0.0670286582210158,0.0759824625451798,0.8821595928292,0.377690509649812,0.716667366208566,"SINE","NS",0.42286392769167
"SINE:Alu:AluYe6",282.457978791044,0.0936960912421354,0.0803230415842831,1.16649082746474,0.24341605501084,0.605321478431953,"SINE","NS",0.613650780367814
"SINE:Alu:AluYf1",3980.73781787423,0.0813835511411754,0.0708715487143122,1.14832471728871,0.250834538990608,0.611337986091856,"SINE","NS",0.60061266297587
"SINE:Alu:AluYg6",1286.44249669369,0.280221244308876,0.0795370348905041,3.52315427265609,0.000426443057478884,0.0211205337881255,"SINE","Upregulated",3.37013895153915
"SINE:Alu:AluYh3",5349.6733136339,0.0818991626059733,0.06975338625785,1.17412454075312,0.240345145106413,0.602386791853145,"SINE","NS",0.619164646053703
"SINE:Alu:AluYh3a3",941.825262203032,0.112995231006303,0.0655707007367455,1.72325794503795,0.0848418892384451,0.403312172376881,"SINE","NS",1.07138966928447
"SINE:Alu:AluYh7",201.338632603809,0.199138038259563,0.106210834443253,1.87493149172045,0.0608021489946948,0.350667048651243,"SINE","NS",1.21608107072654
"SINE:Alu:AluYh9",80.3850831724821,0.148816584045066,0.106810660650215,1.39327463325419,0.16353675840106,0.521341502833858,"SINE","NS",0.78638461501295
"SINE:Alu:AluYi6",1343.10127507951,0.118378184703976,0.0710324528164641,1.66653663234529,0.0956065782336491,0.422936708765137,"SINE","NS",1.01951222495938
"SINE:Alu:AluYi6_4d",123.220990268858,0.165136550049794,0.0860994151160339,1.91797528272688,0.0551141453443078,0.336082079480914,"SINE","NS",1.25873692280772
"SINE:Alu:AluYj4",5430.24949759224,0.120194756297581,0.0752141157699142,1.59803455863612,0.110035286202483,0.445677209065678,"SINE","NS",0.958468022608955
"SINE:Alu:AluYk11",7380.89496273753,-0.0619791644873181,0.236944529874906,-0.261576684298387,0.793647821525077,0.929970425081085,"SINE","NS",0.100372171500634
"SINE:Alu:AluYk12",235.631636524496,0.118002113744813,0.0650939078901361,1.8127981184349,0.0698629642849567,0.373688004508659,"SINE","NS",1.1557529911964
"SINE:Alu:AluYk2",1525.31564744426,0.0272409949336381,0.108707917421759,0.250588876870394,0.80213198235962,0.932748096254486,"SINE","NS",0.095754167258733
"SINE:Alu:AluYk3",2322.72725259524,-0.00863436756422971,0.0910559956791803,-0.0948248108191731,0.924453979481924,0.975984796023561,"SINE","NS",0.034114703709267
"SINE:Alu:AluYk4",1801.00812703433,0.0645189511217824,0.0804649863416586,0.801826409909914,0.42265337940876,0.74513521496686,"SINE","NS",0.374015654186948
"SINE:Alu:AluYm1",11231.959635076,0.0431046613268887,0.0743754550343777,0.579554925841663,0.562214796689503,0.827101398842579,"SINE","NS",0.250097728568425
"SINE:Alu:FAM",12794.2585284953,0.0696864030051535,0.0536755293915055,1.2982899990956,0.194187701692129,0.557160263645039,"SINE","NS",0.711778278322826
"SINE:Alu:FLAM_A",37015.289569894,0.0690895909651695,0.0569060977625556,1.21409820180344,0.224710226604909,0.588217978939248,"SINE","NS",0.648377162307103
"SINE:Alu:FLAM_C",61012.9248702723,0.0750739043409935,0.0603918657340472,1.24311285019083,0.213826251141106,0.578608963235277,"SINE","NS",0.669938978145612
"SINE:Alu:FRAM",19306.5961614831,0.089695955354634,0.0651237353956691,1.37731588659147,0.16841460562664,0.527463063808053,"SINE","NS",0.773620247349466
"SINE:MIR:MIR",256820.893166748,0.0514265385538715,0.0625573185052097,0.82207069904361,0.411036660602735,0.73778698437702,"SINE","NS",0.386119441414865
"SINE:MIR:MIR1_Amn",26215.2781188312,0.0520336447130876,0.0469678551723844,1.1078565227667,0.267923784790603,0.627828082905799,"SINE","NS",0.571988730420175
"SINE:MIR:MIR3",160735.135187039,0.068147100746749,0.0499606109029911,1.36401656254906,0.172562352993241,0.532516121318394,"SINE","NS",0.763053945994214
"SINE:MIR:MIRb",332005.484329636,0.0866355614834054,0.0618177668230136,1.40146702049988,0.161074462923392,0.518810764593041,"SINE","NS",0.792973308063542
"SINE:MIR:MIRc",165014.53468381,0.0958003085926878,0.0552040861480959,1.73538437599863,0.0826727456007768,0.399903979175143,"SINE","NS",1.08263763900866
"SINE:tRNA-Deu:AmnSINE2",2453.84974907843,-0.0301332317921949,0.132148366780023,-0.228025760184803,0.819626214274478,0.940272764767072,"SINE","NS",0.0863841599186085
"SINE:tRNA-RTE:MamSINE1",12333.2730102315,0.0822896408502058,0.0504291333014551,1.63178772790512,0.102724211464642,0.434517247429445,"SINE","NS",0.988327183800519
"SINE:tRNA:LFSINE_Vert",19241.3884009298,-0.0453104125273211,0.0326034681632327,-1.38974210659031,0.164607203718168,0.522533002494646,"SINE","NS",0.78355116264385
"SINE?:SINE?:UCON83",4.14286060588301,0.416067035746552,0.228513004402223,1.82075867776085,0.0686435482153356,0.370587819851694,"SINE","NS",1.16340027570548
"SINE?:tRNA:CRP1",1.69099264688563,0.161488218618604,0.261968218303811,0.616442023632509,0.537602825060955,0.814267282119108,"SINE","NS",0.269538457764573
