"sample","HSC.like","Progenitor.like","GMP.like","Promono.like","Monocyte.like","cDC.like","HSC.Prog","GMP","Myeloid","Myeloid.like","Exhausted.T.cells","Cytotoxicity","Stroma","Cytolytic_score","Apoptosis","MHC2","Proliferation","SASP","Cellular_senescence","T.cell.senescence"
"BA3296R",-0.0842176183257538,0.263087893637375,0.272132566189541,0.341342523572576,0.401897916783649,0.142834317201352,0.169956544746083,0.390683351215577,0.42581466299811,0.426915230127089,0.0906556733411856,0.410474374789727,-0.20404119703172,0.371548727150387,0.293024559829539,0.0826580113285851,0.349414608277072,-0.126030508664685,0.113114263818015,0.0531037963326417
"BA3305R",0.0332037986156227,0.333186095546748,0.266521657779025,0.317553098801526,0.31704756022236,0.0921669135333313,0.25683498228116,0.365968427443837,0.406884159694537,0.416197802609168,0.063520107689719,0.228597061792083,-0.266649843922316,0.249646742177863,0.315419984299652,0.0602111491223151,0.171165888184062,-0.210952834950367,0.233518383521187,0.0553468289126899
"BA3434R",0.0981476134331112,0.374692508931883,0.267728505940687,0.302609924683924,0.356847661294851,0.16460104763591,0.330708913939355,0.358809292112683,0.427553484193385,0.412634061429614,0.117286443434853,0.355590445217001,-0.137796968167629,0.312661208926769,0.228854996074913,0.181790140766082,0.237292716258388,-0.234290000560821,0.126292080225799,0.0849268210620759
"BA3264R",-0.0407372650930004,0.376051814685383,0.28651417344934,0.276243489709385,0.103969902858105,0.200996247338806,0.173056673561781,0.350801789887799,0.32992307260374,0.378658730604376,0.0388804756295923,0.172804754962431,-0.164208676797697,0.155781092295615,0.286845351575642,0.142217205989569,0.20611601770453,-0.304988503168639,0.258406699190639,0.00387857716966666
"BA3367R",-0.124756370461272,0.254068155639289,0.245294227710731,0.419839687118821,0.415928275965336,0.197455186143223,0.151938382267263,0.332730327452986,0.470398861998615,0.459471802646602,0.0740254641314712,0.160244476841987,-0.23595768145199,0.154390490075137,0.314848043063811,0.106976613762548,0.22720643726926,-0.206704615557176,0.233780070655526,0.0219256434699714
"BA3183R",0.0194783320099136,0.372793873606529,0.225551969314248,0.358407713605297,0.271181237950849,0.0291856854760352,0.288638027890469,0.382139381690246,0.327349467497707,0.369004435959346,0.0147288126086713,-0.029763373331838,-0.166274135965158,-0.0250756981047438,0.254917573174835,-0.0353667769614716,0.178646460113815,-0.262429196343447,0.107142189573637,-0.0203555206639376
"BA3222R",-0.082709721921445,0.286584115889967,0.239159416222285,0.325905632248446,0.152988189492204,0.155348945670621,0.140075044497539,0.298639701907162,0.332571546221948,0.371690343833642,-0.0825901620954624,-0.0980262420096445,-0.176629469709714,-0.105461478075586,0.266188179881126,0.238054511805283,0.347415709710976,-0.283249677527901,0.110422624721957,-0.0691040954036524
"BA3397R",0.0495540476591513,0.347745553581539,0.255486949200112,0.286266917074871,0.259475546072211,0.112212774594181,0.307797358476447,0.351128244795435,0.368731165889906,0.38006813034608,0.0304952605305963,0.095256252102725,-0.251023383614647,0.0798474823371089,0.240047101042952,0.134085300880489,0.261050033654925,-0.287904492176546,0.114450737396961,-0.0562253500065422
"BA3422R",0.0359529022995421,0.389825462212764,0.210749368509683,0.215249085171059,0.0838190428060719,-0.00455371833017376,0.224975813650188,0.324604303382655,0.214460853126696,0.288603140734086,-0.0248808121599641,0.040192889985421,-0.202134619338679,0.02064595716048,0.270763709767859,-0.150159833996972,-0.05071185265262,-0.302892434524143,0.206256191704518,-0.0754032785659545
"BA3213R",0.034557296053001,0.359173971613206,0.269772663485827,0.311539429611415,0.380668950156288,0.178458688339113,0.270224331735163,0.376978483086725,0.4302899283134,0.448778707395137,0.0652925009815469,0.0574296287989234,-0.153582309949719,0.0507569810474375,0.270887069642256,0.148421288766755,0.170181736594122,-0.172122988054512,0.209975887399764,0.030963195573749
"BA3270R",-0.0595699286957498,0.328551765877277,0.233583590607166,0.353933280412012,0.422333277181949,0.116120897011258,0.243899962050147,0.350566825527526,0.443236565781346,0.43893349804406,0.0527791799876606,0.0855444656274532,-0.217592852202845,0.0773802848491645,0.269417965683526,0.0639335987886266,0.161431456136415,-0.129220178341091,0.123544365315239,0.0126170582627713
"BA3415R",0.01501279305726,0.378433650260635,0.297899709982225,0.329466204573177,0.220543919740955,0.141452439661613,0.255814077791853,0.412890602257321,0.341289984464784,0.344039530574429,0.0295081047731225,-0.035123920601099,-0.179479990280192,-0.0329146573959852,0.227991476954133,0.16120800852448,0.346533542741755,-0.190202456396164,0.124647189667097,-0.0108319781678162
"BA3324R",0.0789640430873376,0.368608578512719,0.266832725231546,0.326151522778757,0.361817058790499,0.164035341518079,0.345862129788496,0.3769951177317,0.423177419656728,0.424014075280289,0.0272701778002131,-0.0151508354827857,-0.195386829660367,-0.0297409442637658,0.242144218907704,0.222225337894678,0.190109531482652,-0.0825668779092592,0.0792912017047047,-0.00585992261537599
"BA3326R",-0.102875831147686,0.281595927451631,0.265246982879596,0.380439117891924,0.352660639751436,0.211615112558244,0.0956790618368797,0.315654864386057,0.45611769330114,0.458373107230427,0.0283246396320601,0.0130088594818886,-0.156292640983944,0.00177189637770547,0.288538746215095,0.182484156805563,0.197018989536378,-0.169171667320958,0.241163386231518,-0.00476644423260247
"BA3297R",0.0575727680325961,0.372603521992933,0.182456263448405,0.323249240062731,0.271533119958074,0.154116051803134,0.288801051905777,0.340875065498915,0.388286821270144,0.413523125011698,0.051634976723316,0.180980150274756,-0.178190246546664,0.167769429180218,0.236884602444768,0.125897313667209,0.0101168743753441,-0.24998597947395,0.145815809641302,0.022196676573394
"BA3227R",0.013589114271277,0.377908963120595,0.191355599214145,0.265914151290441,0.0485597169970239,0.0152848610997154,0.282755800715168,0.303615540085336,0.209356692309132,0.2682594942632,-0.0384710303438218,0.0762812605136256,-0.196470962074057,0.0605360547269261,0.248603790512504,-0.12804245415288,0.027642931445938,-0.349489652851775,0.109702985102525,-0.0379726723863997
"BA3412R",-0.0624954883418754,0.285127193924367,0.205206286836935,0.384762531704389,0.088532015647519,0.136868492760257,0.176656564522767,0.227553625936738,0.294190203455182,0.374724390289554,-0.0182735991923271,-0.0656835258495009,-0.207097328922036,-0.0632051138275205,0.280800717730178,0.139139700521564,0.163302873926612,-0.301609556390556,0.30233275388325,-0.0578328566889101
"BA3250R",0.0306171146241889,0.331202046035806,0.248931144166901,0.215260702046506,0.321131637561533,0.246371491866355,0.236481033091203,0.315345044123396,0.427454283414753,0.42706496715144,0.107123226204498,0.163395760906134,-0.195555057103871,0.14694403947516,0.214848043063811,0.223851718916494,0.271319884961348,-0.225120576524031,0.194928877175274,0.0741789566160116
"BA3260R",-0.0579798198545041,0.285805626598465,0.280540742819721,0.318691552595404,0.418520598199412,0.175714365912536,0.175226763732769,0.384584674501585,0.44469275834316,0.432781178056039,0.0869145773739414,0.129068072221599,-0.174778967831174,0.114634966917125,0.292385331389481,0.204601536649655,0.260560507475473,0.0187524535920588,0.192022280790295,0.0641787696966298
"BA3176R",-0.0353112442551553,0.379124284961246,0.240639910188044,0.324308311874383,0.291367660546166,0.0922424849612858,0.309951413498389,0.38013698630137,0.326896512999045,0.351376644767627,0.0445622300745976,0.113793876864416,-0.157638460531973,0.104968038577997,0.202500841090053,0.146612640906287,0.234100597629877,-0.136454769782962,0.0168320903194452,0.0325426643488663
"BA3258R",-0.0700068978239771,0.241585482516936,0.128625222191038,0.379583341400608,0.421206506073708,0.189286994373167,0.174849937730171,0.204793272949572,0.464776236734236,0.458773653770565,0.0856581973189747,0.0919143209599641,-0.193601749565412,0.0809240776045755,0.276113042503084,0.178901912399753,0.225681767189508,-0.203984633503449,0.244490551225257,0.075132245462532
"BA3295R",0.0142788966689927,0.345954296089494,0.29280568809056,0.314887025886271,0.411415576393958,0.219269418618209,0.203141285698251,0.389789239048166,0.446315533344564,0.444863084208359,0.0860732514442762,0.208870696422564,-0.213461933867923,0.193607715599417,0.217337669619827,0.185498569906343,0.193128276255941,-0.187342269081936,0.209798313987177,0.0487298828015477
"BA3136R",-0.0248522181316522,0.318577829405908,0.181345308260829,0.323681000600205,0.216684447938308,0.16154148439558,0.252107285837222,0.253578528000266,0.340670447526532,0.375081887435192,0.0667171462224466,0.337366827408321,-0.189096992467149,0.302803633509028,0.247269260962207,0.180759632101396,0.0502733187835275,-0.220346587403959,0.164330174395783,0.0360100188788575
"BA3234R",-0.055387120318904,0.289754202377931,0.198676209187015,0.368632500145211,0.449338349523649,0.240548173546546,0.180301888406053,0.317678053081152,0.478668089168398,0.461008478859004,0.0738123282292894,0.0128854996074913,-0.126516383483803,-0.000347650555119483,0.278894246944039,0.20455246480848,0.0874875068839619,-0.183094049688744,0.216097497149479,0.0442251257032842
"BA3087R",0.0577893276225767,0.359217898908651,0.155924314716063,0.201384344324188,0.0165010200834784,0.102297803246549,0.274807711837681,0.265064750355566,0.161278005502836,0.209461508226178,0.0427842279432386,-0.00933049231804417,-0.122049010261874,-0.0113266793764719,0.205797914096669,0.178158824519096,0.192011544659065,-0.315840390331445,0.0981794052225275,0.00493467167610606
"BA3302R",0.0614227162989164,0.391711895511607,0.233616334549537,0.247118046816008,0.20270462500234,0.11388614192746,0.32957309088188,0.345029568081443,0.33950062702379,0.343341381698392,0.0415334567278031,-0.00745766513401369,-0.176283668853623,-0.0153078389592912,0.231613771447796,0.153882283663283,0.204239500683297,-0.221972968425775,0.131021140582067,-0.00799080356642179
"BA3117R",-0.0453712392823055,0.37104654340993,0.269863878753859,0.241201184921296,0.204684897149381,0.163251557851008,0.257324054327085,0.337622992406285,0.319654856158871,0.319469556591237,0.0982107801895787,0.34074240215319,-0.1790781136096,0.314971402938208,0.324671974879444,0.231247546407941,0.262844962979583,-0.208814704727721,0.180199629899624,0.0787491354978598
"BA3266R",0.0538932601843163,0.373767595322231,0.206237721021611,0.275356734883541,0.328090665768245,0.177985827118483,0.327584732400088,0.369376450333109,0.388269975854905,0.389175884852228,0.0735318862527343,0.131064259280027,-0.169591954989813,0.103454076483122,0.237557474486935,0.218769278223319,0.0575805168580578,-0.193111715551567,0.114759154376717,0.0677208919792893
"BA3268R",0.0716912501904923,0.362895589699537,0.16426232575545,0.154579953145269,0.0746064723828775,0.0704606402411376,0.313941493086178,0.259527492909483,0.201261534430157,0.256797125049132,0.0322900891805485,0.0872715038690143,-0.07348735490383,0.0935516429292362,0.295884266008747,0.0665063653188268,0.255206314887715,-0.115087488082553,0.176134133348287,-0.0110002056113198
"BA3353R",0.055112410468651,0.3957849319615,0.278400692300496,0.277472942360936,0.1121586463773,0.0441164404561923,0.322576420847832,0.387050760619141,0.237982667939431,0.266690998933124,-0.000549666274047844,-0.0133004373668275,-0.13536701620591,-0.0126275653246608,0.166064820006729,0.0721285962649318,0.118016603096253,-0.231640121137345,-0.0200844875605151,-0.0511131049178489
"BA3312R",-0.0551906125428106,0.353326760508385,0.310627748152306,0.343373540630022,0.295238362625639,0.153712284459492,0.212845223396351,0.378309254684732,0.398678570760103,0.404916989537125,0.0268270794772562,0.0112481776382192,-0.239836258621656,0.00380172703824155,0.250510261298643,0.182007458919859,0.409764007587656,-0.16170573719926,0.212172190134395,0.0247200882259482
"BA3119R",0.0150188086014261,0.410239452568283,0.223374497146599,0.286961993455827,0.0678851517023228,0.0787842932344139,0.266065883082383,0.346279245785197,0.22766204353604,0.282042787354708,0.00636603286779969,0.130245598295391,-0.22651825267762,0.114948973870136,0.214511607042727,0.00310554652010542,0.119546372407041,-0.284413381190062,0.0631600590665247,-0.026729471578908
"BA3208R",0.0433520216238761,0.381820932820523,0.255007484329685,0.244010532633739,0.137905927714452,0.165384831302981,0.307642352035662,0.363044888589465,0.281982892544968,0.340487019671702,0.0101800437489483,-0.0146125378490524,-0.138367072281725,-0.0318268475944825,0.21928899854211,0.218334641915765,0.0325228955473514,-0.201152487241321,0.216172264902148,-0.0457298267257332
"BA3310R",0.0276955653408407,0.371798188243103,0.220270839180466,0.306017541481926,0.230113987309787,0.0456473016681853,0.293715825088594,0.363200838386107,0.291513654144908,0.314357908922455,-0.00161534578495703,0.10308399685993,-0.167433036131516,0.0809240776045755,0.238577997084221,-0.0680205821322416,0.153063618006405,-0.322226739947283,0.104749621488252,-0.0419353632778183
"BA3211R",0.0923746962150196,0.354268756955155,0.207152212554963,0.250746384247517,0.215887098283639,0.131379847907103,0.261362239362015,0.338889304755013,0.354064424354727,0.373137177831434,0.0482248022884065,0.290994729169003,-0.156563674087366,0.235561287428507,0.252360659414601,0.169571252313387,0.146924143839109,-0.254654814648646,0.101039271762089,0.0281313669414381
"BA3130R",-0.0694975817512452,0.248054996973897,0.264795584245486,0.299184882572751,0.45014505774234,0.16864735780696,0.0821694487650263,0.303933677670484,0.473402961049657,0.451444026428585,0.0970104885299232,0.289458338006056,-0.0866745172806969,0.223830884826735,0.295828193338567,0.0588020862542763,0.122973055663206,0.102994784364309,0.309753453335576,0.101459840370848
"BA3376R",0.041475171844045,0.377289100173757,0.191334549536907,0.251604096884741,0.174394968835982,0.156506268110153,0.296660947463507,0.357673977593133,0.30030696089992,0.328708330993692,0.00062258118795222,0.00972300100930801,-0.144572795753192,-0.00545026354154987,0.228081193226422,0.185021872020638,0.0487486487037755,-0.247742695305928,0.145114861960037,-0.0198228004261762
"BA3137R",0.0523873689613963,0.363308018195662,0.293390401347179,0.297483010319658,0.371465738297116,0.225531051220155,0.276371138869736,0.384979747319743,0.436451606865443,0.437862878319951,0.109922037130518,0.217449814960188,-0.169834950185985,0.210160367836716,0.227262532241785,0.22655768044417,0.261758826768923,-0.195130671302787,0.219527467803137,0.0736181984709995
"BA3385R",0.0167412594143266,0.363608188047871,0.225266629245018,0.354366977095394,0.338568514047205,0.196604467782821,0.291045972772317,0.335678818274821,0.426095419918768,0.430518277275535,0.0800942285041225,0.216990019064708,-0.202779491205443,0.223999102837277,0.239934955702591,0.16941001626381,0.0958451465518999,-0.211843138354551,0.0980952915007758,0.0587487616590964
"BA3242R",0.0289969280621125,0.354112571015794,0.304095331649359,0.33165985788689,0.360207385778726,0.110988517461318,0.29415946421222,0.393534113498183,0.398884459168585,0.394940760289741,0.0663245274552695,-0.00456431535269708,-0.181928634180078,-0.00887069642256366,0.243792755411013,0.128371936515058,0.18438309502927,-0.195025517357411,0.161236658629133,-0.0141778350997215
"BA3416R",-0.0430031200622408,0.373379570879132,0.112618112077837,0.135659935332727,0.0708817639021468,0.0651663219170096,0.229599281625323,0.23238391097138,0.181864974638292,0.174097366500084,0.0195524146054181,0.0913423797241225,-0.183237069851773,0.0832679152181227,0.25219244140406,0.0797066905950311,0.123437085687478,-0.259961583758623,0.0283182863231088,0.000644871866763874
"BA3123R",0.126655277236379,0.359361882821499,0.193921320984189,0.212011849212957,0.25527729425197,0.170584145546252,0.355977636312129,0.317775781620381,0.356441499616299,0.36735920040429,0.102170620898536,0.403857799708422,-0.174517280696835,0.361141639564876,0.274935516429292,0.203409791935393,0.0122483529483753,-0.236245863944815,0.0533935213742313,0.0905250565431129
